meli	NH-ECH-CEN-PLA	MLM4761545076	MLM
meli	NH-ECH-COR-PLA	MLM4761545076	MLM
meli	NH-ECH-VBU-PLA	MLM4761545076	MLM
meli	SET-ECH-PEZ-PLA	MLM4761545076	MLM
meli	NH-ECH-CEN-DOR	MLM2735443771	MLM
meli	NH-ECH-COR-DOR	MLM2735443771	MLM
meli	NH-ECH-VBU-DOR	MLM2735443771	MLM
meli	SET-ECH-PEZ-DOR	MLM2735443771	MLM
meli	NH-CAR-AZU-CEN-DOR	MLM2163404350	MLM
meli	SET-CAR-AZU-SAN-DOR	MLM2163404350	MLM
meli	SET-CAR-AZU-VCO-DOR	MLM2163404350	MLM
meli	SET-CAR-AZU-PEZ-PLA	MLM1890605671	MLM
meli	NH-CAO-CEN-DOR	MLM1890527451	MLM
meli	SET-CAO-SAN-DOR	MLM1890527451	MLM
meli	SET-CAO-VCO-DOR	MLM1890527451	MLM
meli	NH-CAO-VBU-DOR	MLM1890527451	MLM
meli	NH-CAO-COR-DOR	MLM1890527451	MLM
meli	SET-CAO-PEZ-DOR	MLM1890527451	MLM
meli	NH-NOG-VEN-SAN-DOR	MLM1890540229	MLM
meli	NH-NOG-VEN-VCO-DOR	MLM1890540229	MLM
meli	NH-NOG-VEN-SAN-PLA	MLM1890562805	MLM
meli	NH-NOG-VEN-VCO-PLA	MLM1890562805	MLM
meli	SET-CAR-AZU-SAN-PLA	MLM1890605671	MLM
meli	SET-CAR-AZU-VCO-PLA	MLM1890605671	MLM
meli	NH-SOLO-GAM-AZU-CEN-PLA	MLM2028581351	MLM
meli	NH-SOLO-GAM-AZU-COR-PLA	MLM2028581351	MLM
meli	SET-SOLO-GAM-AZU-SAN-PLA	MLM2028581351	MLM
meli	NH-SOLO-GAM-AZU-VBU-PLA	MLM2028581351	MLM
meli	SET-SOLO-GAM-AZU-VCO-PLA	MLM2028581351	MLM
meli	NH-PLA-M-CEN-PLA	MLM2158744542	MLM
meli	SET-PLA-M-SAN-PLA	MLM2158744542	MLM
meli	SET-PLA-M-VCO-PLA	MLM2158744542	MLM
meli	NH-PLA-M-VBU-PLA	MLM2158744542	MLM
meli	NH-PLA-M-COR-PLA	MLM2158744542	MLM
meli	SET-PLA-M-PEZ-PLA	MLM2158744542	MLM
meli	SET-SOLO-GAM-AZU-SAN-DOR	MLM2727488085	MLM
meli	SET-SOLO-GAM-AZU-VCO-DOR	MLM2727488085	MLM
meli	SET-SOLO-GAM-AZU-PEZ-DOR	MLM2727488085	MLM
meli	NH-ECH-SAN-DOR	MLM2735443771	MLM
meli	NH-ECH-VCO-DOR	MLM2735443771	MLM
meli	NH-SOLO-EUR-CH-VIN-CEN-PLA	MLM2735855869	MLM
meli	NH-SOLO-EUR-CH-VIN-COR-PLA	MLM2735855869	MLM
meli	SET-SOLO-EUR-CH-VIN-SAN-PLA	MLM2735855869	MLM
meli	NH-SOLO-EUR-CH-VIN-VBU-PLA	MLM2735855869	MLM
meli	SET-SOLO-EUR-CH-VIN-VCO-PLA	MLM2735855869	MLM
meli	SET-SOLO-EUR-CH-VIN-PEZ-PLA	MLM2735855869	MLM
meli	NH-EUR-VIN-M-REP-CEN-PLA	MLM2735888029	MLM
meli	NH-EUR-VIN-M-REP-COR-PLA	MLM2735888029	MLM
meli	SET-EUR-VIN-M-REP-SAN-PLA	MLM2735888029	MLM
meli	SET-EUR-VIN-M-REP-PEZ-PLA	MLM2735888029	MLM
meli	NH-EUR-VIN-M-REP-VBU-PLA	MLM2735888029	MLM
meli	SET-EUR-VIN-M-REP-VCO-PLA	MLM2735888029	MLM
meli	NH-EUR-VIN-M-REP-CEN-DOR	MLM2735912253	MLM
meli	NH-EUR-VIN-M-REP-COR-DOR	MLM2735912253	MLM
meli	SET-EUR-VIN-M-REP-SAN-DOR	MLM2735912253	MLM
meli	SET-EUR-VIN-M-REP-PEZ-DOR	MLM2735912253	MLM
meli	NH-EUR-VIN-M-REP-VBU-DOR	MLM2735912253	MLM
meli	SET-EUR-VIN-M-REP-VCO-DOR	MLM2735912253	MLM
meli	NH-EUM-VIN-CEN-DOR	MLM2735985645	MLM
meli	NH-EUM-VIN-COR-DOR	MLM2735985645	MLM
meli	SET-EUM-VIN-SAN-DOR	MLM2735985645	MLM
meli	NH-EUM-VIN-VBU-DOR	MLM2735985645	MLM
meli	SET-EUM-VIN-VCO-DOR	MLM2735985645	MLM
meli	SET-EUM-VIN-PEZ-DOR	MLM2735985645	MLM
meli	NH-EUM-VIN-CEN-PLA	MLM2736115339	MLM
meli	NH-EUM-VIN-COR-PLA	MLM2736115339	MLM
meli	SET-EUM-VIN-SAN-PLA	MLM2736115339	MLM
meli	SET-EUM-VIN-PEZ-PLA	MLM2736115339	MLM
meli	NH-EUM-VIN-VBU-PLA	MLM2736115339	MLM
meli	SET-EUM-VIN-VCO-PLA	MLM2736115339	MLM
meli	NH-EUM-BLA-CEN-PLA	MLM2737034243	MLM
meli	NH-EUM-BLA-COR-PLA	MLM2737034243	MLM
meli	SET-EUM-BLA-SAN-PLA	MLM2737034243	MLM
meli	SET-EUM-BLA-PEZ-PLA	MLM2737034243	MLM
meli	NH-EUM-BLA-VBU-PLA	MLM2737034243	MLM
meli	SET-EUM-BLA-VCO-PLA	MLM2737034243	MLM
meli	NH-ARR-22-DOR-CEN-COF-22-CHA-RED-DOR	MLM3249053848	MLM
meli	NH-ARR-22-DOR-COR-COF-22-CHA-RED-DOR	MLM3249053848	MLM
meli	SET-ARR-22-DOR-SAN-COF-22-CHA-RED-DOR	MLM3249053848	MLM
meli	NH-ARR-22-DOR-VBU-COF-22-CHA-RED-DOR	MLM3249053848	MLM
meli	SET-ARR-22-DOR-VCO-COF-22-CHA-RED-DOR	MLM3249053848	MLM
meli	SET-ARR-22-DOR-PEZ-COF-22-CHA-RED-DOR	MLM3249053848	MLM
meli	NH-ARR-COF-22-CEN-PLA	MLM3249055236	MLM
meli	NH-ARR-COF-22-COR-PLA	MLM3249055236	MLM
meli	SET-ARR-COF-22-SAN-PLA	MLM3249055236	MLM
meli	NH-ARR-COF-22-VBU-PLA	MLM3249055236	MLM
meli	SET-ARR-COF-22-VCO-PLA	MLM3249055236	MLM
meli	SET-ARR-COF-22-PEZ-PLA	MLM3249055236	MLM
meli	NH-ARR-22-PLA-CEN-COF-22-CHA-RED-PLA	MLM3249067064	MLM
meli	NH-ARR-22-PLA-COR-COF-22-CHA-RED-PLA	MLM3249067064	MLM
meli	SET-ARR-22-PLA-SAN-COF-22-CHA-RED-PLA	MLM3249067064	MLM
meli	NH-ARR-22-PLA-VBU-COF-22-CHA-RED-PLA	MLM3249067064	MLM
